Weapon Class,Weapon,1h R1 1,1h R1 2,1h R1 3,1h R1 4,1h R1 5,1h R1 6,1h R2 1,1h R2 2,1h Charged R2 1,1h Charged R2 2,1h Running R1,1h Running R2,1h Rolling R1,1h Backstep R1,1h Jumping R1,1h Jumping R2,1h Guard Counter,2h R1 1,2h R1 2,2h R1 3,2h R1 4,2h R1 5,2h R1 6,2h R2 1,2h R2 2,2h Charged R2 1,2h Charged R2 2,2h Running R1,2h Running R2,2h Rolling R1,2h Backstep R1,2h Jumping R1,2h Jumping R2,2h Guard Counter,Offhand R1 1,Offhand R1 2,Offhand R1 3,Offhand R1 4,Offhand R1 5,Offhand R1 6,BS Whiff,Backstab,Riposte,Shieldpoke,1h Charged R2 1 Feint,1h Charged R2 2 Feint,2h Charged R2 1 Feint,2h Charged R2 2 Feint,Paired L1 1,Paired L1 2,Paired L1 3,Paired L1 4,Paired L1 5,Paired L1 6,Paired Running L1,Paired Rolling L1,Paired Backstep L1,Paired Jumping L1,,Mounted R1 1,Mounted R1 2,Mounted R1 3,Mounted R2,Mounted R2 Charging,Mounted Charged R2,Mounted L1 1,Mounted L1 2,Mounted L1 3,Mounted L2,Mounted L2 Charging,Mounted Charged L2
Spear,Spiked Spear,Pierce,Pierce,Pierce,Pierce,,,Strike,Strike,Strike,Strike,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,Strike,Strike,Strike,Strike,Standard,Pierce,Standard,Standard,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,Pierce,,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce + Pierce,Pierce + Pierce,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce
Spear,Cross-Naginata,Slash,Pierce,Slash,Pierce,,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Slash,Pierce,Slash,Pierce,,,Pierce,Pierce,Pierce,Pierce,Standard,Pierce,Standard,Standard,Pierce,Pierce,Pierce,Slash,Pierce,Slash,Pierce,,,Pierce,Pierce,Pierce,Pierce,,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce + Pierce,Pierce + Pierce,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce
Spear,Clayman's Harpoon,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,Pierce,Standard,Pierce,Standard,Standard,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,Pierce,,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce + Pierce,Pierce + Pierce,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce
Spear,Celebrant's Rib-Rake,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,Pierce,Standard,Pierce,Standard,Standard,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,Pierce,,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce + Pierce,Pierce + Pierce,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce
Spear,Torchpole,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,Pierce,Standard,Pierce,Standard,Standard,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,Pierce,,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce + Pierce,Pierce + Pierce,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce
Spear,Inquisitor's Girandole,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,Pierce,Standard,Pierce,Standard,Standard,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,Pierce,,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce + Pierce,Pierce + Pierce,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce
Spear,Crystal Spear,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,Pierce,Standard,Pierce,Standard,Standard,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,Pierce,,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce + Pierce,Pierce + Pierce,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce
Spear,Rotten Crystal Spear,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,Pierce,Standard,Pierce,Standard,Standard,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,Pierce,,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce + Pierce,Pierce + Pierce,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce
Spear,Cleanrot Spear,Pierce,Pierce,Pierce,Pierce,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce + Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce + Pierce,Standard,Pierce,Standard,Standard,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,Pierce,,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce + Pierce,Pierce + Pierce,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce
Spear,Death Ritual Spear,Pierce,Pierce,Pierce,Pierce,,,Standard,Standard,Standard,Standard,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,Standard,Standard,Standard,Standard,Standard,Pierce,Standard,Standard,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,Pierce,,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce + Pierce,Pierce + Pierce,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce
Spear,Bolt of Gransax,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,Pierce,Standard,Pierce,Standard,Standard,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,Pierce,,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce + Pierce,Pierce + Pierce,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Great Spear,Lance,Pierce,Pierce,Pierce,,,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce + Pierce + Pierce + Pierce + Pierce,Standard,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce + Pierce + Pierce + Pierce + Pierce,Standard,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,,Pierce,Pierce,Pierce,Pierce,,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,,,(Pierce+Pierce) + (Pierce+Pierce) + (Pierce+Pierce) + (Pierce+Pierce) + (Pierce+Pierce),Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,Standard,Standard,Standard,Pierce,Pierce,Pierce,Standard,Standard,Standard,Pierce,Pierce,Pierce
Great Spear,Treespear,Pierce,Pierce,Pierce,,,,Pierce,Slash,Pierce + Pierce,Slash + Pierce,Pierce,Pierce + Pierce + Pierce + Pierce + Pierce,Standard,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,,Pierce,Slash,Pierce + Pierce,Slash + Pierce,Pierce,Pierce + Pierce + Pierce + Pierce + Pierce,Standard,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,,Pierce,Pierce,Pierce,Pierce,,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,,,(Pierce+Pierce) + (Pierce+Pierce) + (Pierce+Pierce) + (Pierce+Pierce) + (Pierce+Pierce),Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,Standard,Standard,Standard,Pierce,Pierce,Pierce,Standard,Standard,Standard,Pierce,Pierce,Pierce
Great Spear,Serpent-Hunter,Pierce,Pierce,Pierce,,,,Standard,Standard,Standard,Standard,Pierce,Pierce + Pierce + Pierce + Pierce + Pierce,Pierce,Pierce,Pierce,Standard,Pierce,Pierce,Pierce,Pierce,,,,Standard,Standard,Standard,Standard,Pierce,Pierce + Pierce + Pierce + Pierce + Pierce,Pierce,Pierce,Pierce,Standard,Pierce,Pierce,Pierce,Pierce,,,,Pierce,Pierce,Pierce,Pierce,,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,,,(Pierce+Pierce) + (Pierce+Pierce) + (Pierce+Pierce) + (Pierce+Pierce) + (Pierce+Pierce),Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,Standard,Standard,Standard,Pierce,Pierce,Pierce,Standard,Standard,Standard,Pierce,Pierce,Pierce
Great Spear,Siluria's Tree,Pierce,Pierce,Pierce,,,,Standard,Standard,Standard,Standard,Pierce,Pierce + Pierce + Pierce + Pierce + Pierce,Standard,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,,Standard,Standard,Standard,Standard,Pierce,Pierce + Pierce + Pierce + Pierce + Pierce,Standard,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,,Pierce,Pierce,Pierce,Pierce,,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,,,(Pierce+Pierce) + (Pierce+Pierce) + (Pierce+Pierce) + (Pierce+Pierce) + (Pierce+Pierce),Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,Standard,Standard,Standard,Pierce,Pierce,Pierce,Standard,Standard,Standard,Pierce,Pierce,Pierce
Great Spear,Vyke's War Spear,Pierce,Pierce,Pierce,,,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce + Pierce + Pierce + Pierce + Pierce,Standard,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce + Pierce + Pierce + Pierce + Pierce,Standard,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,,Pierce,Pierce,Pierce,Pierce,,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,,,(Pierce+Pierce) + (Pierce+Pierce) + (Pierce+Pierce) + (Pierce+Pierce) + (Pierce+Pierce),Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,Standard,Standard,Standard,Pierce,Pierce,Pierce,Standard,Standard,Standard,Pierce,Pierce,Pierce
Great Spear,Mohgwyn's Sacred Spear,Pierce,Pierce,Pierce,,,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce + Pierce + Pierce + Pierce + Pierce,Standard,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce + Pierce + Pierce + Pierce + Pierce,Standard,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,,Pierce,Pierce,Pierce,Pierce,,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,,,(Pierce+Pierce) + (Pierce+Pierce) + (Pierce+Pierce) + (Pierce+Pierce) + (Pierce+Pierce),Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,Standard,Standard,Standard,Pierce,Pierce,Pierce,Standard,Standard,Standard,Pierce,Pierce,Pierce
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Halberd,Halberd,Pierce,Pierce,Pierce,Pierce,,,Standard,Standard,Standard,Standard,Pierce,Standard,Standard,Pierce,Standard,Standard,Standard,Pierce,Pierce,Pierce,Pierce,,,Standard,Standard,Standard + Standard,Standard + Standard,Pierce,Standard,Standard,Pierce,Standard,Standard,Standard,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,,,,,,Standard + Pierce,Standard + Standard,Standard + Standard,,,,Standard + Standard,Standard + Standard,Pierce + Pierce,Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard + Standard,Standard,Standard,Standard,Standard,Standard,Standard + Standard
Halberd,Banished Knight's Halberd,Pierce,Pierce,Pierce,Pierce,,,Standard,Standard,Standard,Standard,Pierce,Standard,Standard,Pierce,Standard,Standard,Standard,Pierce,Pierce,Pierce,Pierce,,,Standard,Standard,Standard + Standard,Standard + Standard,Pierce,Standard,Standard,Pierce,Standard,Standard,Standard,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,,,,,,Standard + Pierce,Standard + Standard,Standard + Standard,,,,Standard + Standard,Standard + Standard,Pierce + Pierce,Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard + Standard,Standard,Standard,Standard,Standard,Standard,Standard + Standard
Halberd,Lucerne,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,,,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,,,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce + Pierce,Pierce,Pierce,Pierce,Pierce,Pierce,Pierce + Pierce
Halberd,Glaive,Slash,Slash,Slash,Slash,,,Slash,Slash,Slash,Slash,Pierce,Slash,Slash,Pierce,Slash,Slash,Slash,Slash,Slash,Slash,Slash,,,Slash,Slash,Slash + Slash,Slash + Slash,Pierce,Slash,Slash,Pierce,Slash,Slash,Slash,Slash,Slash,Slash,Slash,,,Pierce,Pierce,Pierce,,,,,,Slash + Pierce,Slash + Slash,Slash + Slash,,,,Slash + Slash,Slash + Slash,Pierce + Pierce,Slash + Slash,,Slash,Slash,Slash,Slash,Slash,Slash + Slash,Slash,Slash,Slash,Slash,Slash,Slash + Slash
Halberd,Vulgar Militia Shotel,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard,Standard,Pierce,Standard,Standard,Pierce,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard + Standard,Standard + Standard,Pierce,Standard,Standard,Pierce,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Pierce,Pierce,Pierce,,,,,,Standard + Pierce,Standard + Standard,Standard + Standard,,,,Standard + Standard,Standard + Standard,Pierce + Pierce,Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard + Standard,Standard,Standard,Standard,Standard,Standard,Standard + Standard
Halberd,Vulgar Militia Saw,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard,Standard,Pierce,Standard,Standard,Pierce,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard + Standard,Standard + Standard,Pierce,Standard,Standard,Pierce,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Pierce,Pierce,Pierce,,,,,,Standard + Pierce,Standard + Standard,Standard + Standard,,,,Standard + Standard,Standard + Standard,Pierce + Pierce,Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard + Standard,Standard,Standard,Standard,Standard,Standard,Standard + Standard
Halberd,Guardian's Swordspear,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard,Standard,Pierce,Standard,Standard,Pierce,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard + Standard,Standard + Standard,Pierce,Standard,Standard,Pierce,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Pierce,Pierce,Pierce,,,,,,Standard + Pierce,Standard + Standard,Standard + Standard,,,,Standard + Standard,Standard + Standard,Pierce + Pierce,Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard + Standard,Standard,Standard,Standard,Standard,Standard,Standard + Standard
Halberd,Gargoyle's Halberd,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard,Standard,Pierce,Standard,Standard,Pierce,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard + Standard,Standard + Standard,Pierce,Standard,Standard,Pierce,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Pierce,Pierce,Pierce,,,,,,Standard + Pierce,Standard + Standard,Standard + Standard,,,,Standard + Standard,Standard + Standard,Pierce + Pierce,Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard + Standard,Standard,Standard,Standard,Standard,Standard,Standard + Standard
Halberd,Gargoyle's Black Halberd,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard,Standard,Pierce,Standard,Standard,Pierce,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard + Standard,Standard + Standard,Pierce,Standard,Standard,Pierce,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Pierce,Pierce,Pierce,,,,,,Standard + Pierce,Standard + Standard,Standard + Standard,,,,Standard + Standard,Standard + Standard,Pierce + Pierce,Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard + Standard,Standard,Standard,Standard,Standard,Standard,Standard + Standard
Halberd,Nightrider Glaive,Slash,Slash,Slash,Slash,,,Slash,Slash,Slash,Slash,Pierce,Slash,Slash,Pierce,Slash,Slash,Slash,Slash,Slash,Slash,Slash,,,Slash,Slash,Slash,Slash,Pierce,Slash,Slash,Pierce,Slash,Slash,Slash,Slash,Slash,Slash,Slash,,,Pierce,Pierce,Pierce,,,,,,Slash + Pierce,Slash + Slash,Slash + Slash,,,,Slash + Slash,Slash + Slash,Pierce + Pierce,Slash + Slash,,Slash,Slash,Slash,Slash,Slash,Slash + Slash,Slash,Slash,Slash,Slash,Slash,Slash + Slash
Halberd,Pest's Glaive,Slash,Slash,Slash,Slash,,,Slash,Slash,Slash,Slash,Pierce,Slash,Slash,Pierce,Slash,Slash,Slash,Slash,Slash,Slash,Slash,,,Slash,Slash,Slash + Slash,Slash + Slash,Pierce,Slash,Slash,Pierce,Slash,Slash,Slash,Slash,Slash,Slash,Slash,,,Pierce,Pierce,Pierce,,,,,,Slash + Pierce,Slash + Slash,Slash + Slash,,,,Slash + Slash,Slash + Slash,Pierce + Pierce,Slash + Slash,,Slash,Slash,Slash,Slash,Slash,Slash + Slash,Slash,Slash,Slash,Slash,Slash,Slash + Slash
Halberd,Ripple Crescent Halberd,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard,Standard,Pierce,Standard,Standard,Pierce,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard + Standard,Standard + Standard,Pierce,Standard,Standard,Pierce,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Pierce,Pierce,Pierce,,,,,,Standard + Pierce,Standard + Standard,Standard + Standard,,,,Standard + Standard,Standard + Standard,Pierce + Pierce,Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard + Standard,Standard,Standard,Standard,Standard,Standard,Standard + Standard
Halberd,Golden Halberd,Standard,Standard,Standard,Standard,,,Pierce,Pierce,Pierce,Pierce,Pierce,Standard,Standard,Pierce,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Pierce,Pierce,Pierce,Pierce,Pierce,Standard,Standard,Pierce,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,,Pierce,Pierce,Pierce,,,,,,Standard + Pierce,Standard + Standard,Standard + Standard,,,,Standard + Standard,Standard + Standard,Pierce + Pierce,Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard + Standard,Standard,Standard,Standard,Standard,Standard,Standard + Standard
Halberd,Dragon Halberd,Pierce,Pierce,Pierce,Pierce,,,Standard,Standard,Standard,Standard,Pierce,Standard,Standard,Pierce,Standard,Standard,Standard,Pierce,Pierce,Pierce,Pierce,,,Standard,Standard,Standard + Standard,Standard + Standard,Pierce,Standard,Standard,Pierce,Standard,Standard,Standard,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,,,,,,Standard + Pierce,Standard + Standard,Standard + Standard,,,,Standard + Standard,Standard + Standard,Pierce + Pierce,Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard + Standard,Standard,Standard,Standard,Standard,Standard,Standard + Standard
Halberd,Loretta's War Sickle,Slash,Slash,Slash,Slash,,,Slash,Slash,Slash,Slash,Pierce,Slash,Slash,Pierce,Slash,Slash,Slash,Slash,Slash,Slash,Slash,,,Slash,Slash,Slash + Slash,Slash + Slash,Pierce,Slash,Slash,Pierce,Slash,Slash,Slash,Slash,Slash,Slash,Slash,,,Pierce,Pierce,Pierce,,,,,,Slash + Pierce,Slash + Slash,Slash + Slash,,,,Slash + Slash,Slash + Slash,Pierce + Pierce,Slash + Slash,,Slash,Slash,Slash,Slash,Slash,Slash + Slash,Slash,Slash,Slash,Slash,Slash,Slash + Slash
Halberd,Commander's Standard,Pierce,Pierce,Pierce,Pierce,,,Standard,Standard,Standard,Standard,Pierce,Standard,Standard,Pierce,Standard,Standard,Standard,Pierce,Pierce,Pierce,Pierce,,,Standard,Standard,Standard + Standard,Standard + Standard,Pierce,Standard,Standard,Pierce,Standard,Standard,Standard,Pierce,Pierce,Pierce,Pierce,,,Pierce,Pierce,Pierce,,,,,,Standard + Pierce,Standard + Standard,Standard + Standard,,,,Standard + Standard,Standard + Standard,Pierce + Pierce,Standard + Standard,,Standard,Standard,Standard,Standard,Standard,Standard + Standard,Standard,Standard,Standard,Standard,Standard,Standard + Standard
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reaper,Scythe,Slash,Slash,Slash,Slash,,,Slash,Slash,Slash + Slash,Slash + Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,,,Slash,Slash,Slash + Slash,Slash + Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,,,Slash,Slash,Slash,,,,,,Slash + Slash,Slash + Slash,Slash + Slash,,,,Slash + Slash,Slash + Slash,Slash + Slash,Slash + Slash,,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash
Reaper,Grave Scythe,Slash,Slash,Slash,Slash,,,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,,,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,,,Slash,Slash,Slash,,,,,,Slash + Slash,Slash + Slash,Slash + Slash,,,,Slash + Slash,Slash + Slash,Slash + Slash,Slash + Slash,,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash
Reaper,Halo Scythe,Slash,Slash,Slash,Slash,,,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,,,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,,,Slash,Slash,Slash,,,,,,Slash + Slash,Slash + Slash,Slash + Slash,,,,Slash + Slash,Slash + Slash,Slash + Slash,Slash + Slash,,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash
Reaper,Winged Scythe,Slash,Slash,Slash,Slash,,,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,,,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,,,Slash,Slash,Slash,,,,,,Slash + Slash,Slash + Slash,Slash + Slash,,,,Slash + Slash,Slash + Slash,Slash + Slash,Slash + Slash,,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whip,Whip,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Whip,Thorned Whip,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,Strike + Strike,Strike + Strike,Strike + Strike,,,,Strike + Strike,Strike + Strike,Strike + Strike,Strike + Strike,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
